Timestamp,Attention,Meditation,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,HighGamma,Key
123009,0.21212121212121215,0.19718309859154928,0.9096874574557055,1.0,0.4216423484886211,0.8203636994922096,0.853636932055023,0.39972929397480045,0.5210728728887479,0.3941262722097637,4
123120,0.19696969696969702,0.323943661971831,0.18908532197522224,0.1446005490576049,0.8925850306259648,0.9999999999999999,0.5322009170487704,0.30209598120981707,0.25220045991594636,0.565551147145075,0
124618,0.09090909090909094,0.43661971830985924,0.21555711146118992,0.12166355226428588,0.29361087595239277,0.02617073911722581,0.2952271779908295,0.0,0.09103163904527792,0.027298602725547697,0
125430,0.045454545454545525,0.6056338028169015,0.2753739035727483,0.12361870487000254,0.4522185150141925,0.24664728093398725,0.22113380575239683,0.08043551822289455,0.048053286813099665,0.11432637571157495,0
125981,0.21212121212121215,0.6619718309859155,0.11282260730886673,0.022729369967933188,0.042577560878442305,0.03619634564472028,0.11807002917882452,0.02434363741316506,0.007057330901593849,0.0,0
130919,0.045454545454545525,0.4225352112676056,0.05021685434778381,0.05843541652248137,0.5226831333100941,0.1294648669762597,0.4898916215089621,0.35273393180596746,0.48969153913250335,0.7225288942556495,1
131882,0.5303030303030303,0.5633802816901409,0.08506719567458235,0.0154393614321637,0.3048154972361934,0.042793281541599754,0.39380992080033345,0.5449153048428512,0.08550075331060186,0.9140072451267898,1
132920,0.696969696969697,0.2676056338028169,0.0,0.034143077952338105,0.19889447736666502,0.27164619591163575,0.8153918299291372,0.2983140587989411,0.30564586472127503,0.45765050888390546,1
133872,0.9545454545454546,0.2816901408450704,0.06923585584534299,0.056105382148706945,0.10462626363228923,0.09183629182761163,0.42554189245518964,0.3681800991261769,0.33766156530013475,0.18841642228739003,1
134874,0.9545454545454546,0.2676056338028169,0.002353307271913959,0.03213025122845871,0.2651262387331308,0.15767544811423115,0.5483534806169238,0.20583610342562553,0.2914717310284672,0.7349922373641539,1
135901,0.9090909090909092,0.14084507042253522,0.022054962366532472,0.09503541190855191,0.0869976594791096,0.17369037802178725,0.28418090871196333,0.7223471804773185,0.1836491951470938,0.21360186303260306,1
136877,1.0,0.08450704225352113,0.023713946749129668,0.04141578425265878,0.2392809123051641,0.2392257280499978,0.586702792830346,0.7521646529588567,0.34868368884307344,0.3935225116439538,1
137854,0.8181818181818183,0.2676056338028169,0.0715658245327421,0.28091332733522506,0.9999999999999999,0.19369819018271775,0.4185077115464777,0.4339258345110373,0.45934105146300847,0.24551492151112644,1
138890,0.696969696969697,0.2676056338028169,0.022070521422875706,0.06540244999653955,0.174094915591853,0.0887982292435224,0.09556065027094622,0.025139831604928442,0.05300927761478074,0.007935138864930136,1
139839,0.696969696969697,0.4225352112676056,0.009636890522589807,0.0449569751078506,0.28200786813405704,0.12594939455752788,0.41366194247603166,0.49497402416449376,0.35201411466180316,0.5432982577195101,1
140866,0.6666666666666667,0.43661971830985924,0.013386623101308906,0.02058389277227951,0.09755490264429063,0.10910984766286183,0.08091913297207169,0.3043253249467545,0.2466695741812703,0.25974642056235986,1
141871,0.8636363636363638,0.47887323943661975,0.012791489196180252,0.01072738597826839,0.6303470942682137,0.13358795191180936,0.13281575656523553,0.6264256852246263,0.23348663864879868,0.22352078661376576,1
142844,1.0,0.5211267605633804,0.006562032012758428,0.031230534985120077,0.3846919974104875,0.09166268825137797,0.2637036265110463,0.2477756324767611,0.4335104274046467,0.29096946696567194,1
143850,0.9545454545454546,0.47887323943661975,0.014257930256529945,0.06421436316238724,0.054827946815397634,0.18215355236317868,0.5437682367653189,0.2712633611337805,0.17268654349377527,0.17129549767120925,1
144807,0.8636363636363638,0.5070422535211268,0.09869498414921136,0.09556024638383279,0.3438573776206364,0.0786858209279111,0.23733847436431843,0.3756444196739585,0.5588573467607644,0.5482145937553907,1
145925,0.7121212121212122,0.5633802816901409,0.06803586362487116,0.01769441945232657,0.13570041332602958,0.09352892669588994,0.0678928720300125,0.030255379287008097,0.027396717151692958,0.24913748490598583,1
147003,0.5454545454545454,0.6056338028169015,0.8321372308769474,0.12233833944678985,0.2510831133907674,0.682088451022091,0.6301583993330555,0.13397957761898127,0.2451233050511458,0.22584957736760394,0
148210,0.40909090909090917,0.7042253521126761,0.1501546181224109,0.3577986942579648,0.6859718141526816,0.6764897356885552,0.8241975823259692,0.3437369374390414,0.19764491317104113,0.16116094531654304,0
148824,0.39393939393939403,0.7605633802816901,0.016010268977186538,0.0905195284564099,0.17200338628554354,0.40723058895013237,0.6486035848270113,0.35950158243595615,0.11150979303782413,0.22317578057616008,0
150002,0.5303030303030303,0.43661971830985924,0.02574634848396445,0.07734099245622533,0.13704496788008566,0.06054424721149255,0.15589829095456442,0.6455144409721532,0.29071842042661167,0.6499051233396584,0
150818,0.7424242424242424,0.18309859154929578,0.0009121496781220222,0.055067248021777745,0.08395996215327922,0.1568508311271212,0.6574614422676116,0.41895738370588587,0.3286020141146618,0.3352596170432982,3
154305,1.0,0.05633802816901409,0.006451173736312893,0.015808475788405194,0.2652756336835815,0.026995356104335747,0.25364735306377656,0.5554250681741277,0.20712076758385536,0.1598240469208211,3
156679,1.0,0.3943661971830986,0.005105315362623258,0.009135580316976952,0.13017280015935462,0.48318215355236316,0.2093059608170071,0.3500467764087661,0.09892157640155419,0.2239089184060721,3
159933,1.0,0.3943661971830986,0.0248205846315421,0.06016564006736336,0.013744335441462079,0.12985547502278547,0.1788245102125886,0.20593562769959595,0.1923717389580525,0.5222097636708642,3
161885,0.893939393939394,0.43661971830985924,0.005540968940233776,0.01117724409993771,0.03719934266221801,0.03220346339134586,0.005731554814506039,0.0629192460041004,0.0431765918642455,0.02803174055545972,3
163553,0.6515151515151516,0.19718309859154928,0.0022249450570822884,0.010277527856599071,0.08226681938150492,0.14760644069267825,0.2752709462275948,0.23071717191823088,0.5977321386091508,0.48115404519579097,3
166968,0.893939393939394,0.323943661971831,0.008197677810840773,0.06885712967448727,0.618246103281709,0.5923788030033419,0.9490933722384327,0.20695077529409422,0.5356831337721037,0.1568483698464723,3
167821,0.5454545454545454,0.7042253521126761,0.004138708987299921,0.16514406994717049,0.017777999103630298,0.18358578186710645,0.3225823259691538,0.3367503334063178,0.623741178336373,0.29433327583232705,0
168871,0.6515151515151516,0.5633802816901409,0.014644961783067859,0.019718780999838512,0.1326627160001992,0.11679180591120175,0.3161734055856607,0.4525766834530942,0.31807548965189114,0.15180265654648956,0
169479,0.7121212121212122,0.2816901408450704,0.059089406227512305,0.14137079844049183,0.19217170459638463,0.23327980556399458,1.0,0.39124982583252055,0.2660772341606534,0.2294290150077626,0
170528,0.7424242424242424,0.2676056338028169,0.012694245094035047,0.014182065656216117,0.15228325282605448,0.32190443123128337,0.2955398082534389,0.07358824817372958,0.2647093806993894,0.3515611523201656,0
171120,0.9393939393939394,0.22535211267605634,0.003037905751016201,0.017071538976169053,0.046910014441511876,0.03901740375851742,0.5102125885785744,0.3367503334063178,0.35587978748711435,0.09966361911333449,0
171770,0.7121212121212122,0.43661971830985924,0.0540093743314468,0.12248829215401294,0.22638314824958916,0.6500151903129204,0.4175698207586494,0.1905292700889747,0.4148164301007057,0.18695014662756598,4
172699,0.6515151515151516,0.5211267605633804,0.16453313106560088,0.2036934505271414,0.5233305114287137,0.14925567466689812,0.3758336807002918,0.32074683015187405,0.3655340575687891,0.3017509056408487,4
173901,0.8636363636363638,0.22535211267605634,0.01748837932979365,0.013709137887281703,0.03545640157362681,0.12173950783386137,0.5179241350562735,0.4559605087680886,0.3658908889065101,0.31417112299465244,4
174700,0.7424242424242424,0.3802816901408451,0.02031623782017621,0.11234918218100444,0.32697574821971015,0.18879388915411657,0.5108378491037933,0.8121379804534327,0.5758464832289271,0.14240124202173537,4
175669,0.9393939393939394,0.23943661971830985,0.00757920532119727,0.018980552287355526,0.07180917284995768,0.18015711123649145,0.17887661525635684,0.28139493222396944,0.36922131472523984,0.16659479040883216,4
177740,1.0,0.4225352112676056,0.034898963377871135,0.05071285210049138,0.14073004332453565,0.27229720932251206,0.11473530637765735,0.37984434403551026,0.24526207279359288,0.10837502156287734,4
178677,1.0,0.47887323943661975,0.019458544839255503,0.0028952407317692106,0.075793038195309,0.22255978473156546,0.26094205919132973,0.4061983717828779,0.5562604075806835,0.2524581680179403,4
179670,0.9545454545454546,0.5774647887323944,0.016829064317249162,0.026414746118531847,0.00438225187988646,0.20164055379540818,0.05893080450187578,0.06216286152192518,0.46229482198081034,0.2703122304640331,4
180658,0.893939393939394,0.6056338028169015,0.008458292004589921,0.04299605509031766,0.20526866191922713,0.09821622325419904,0.12875156315131303,0.23141384183602381,0.5779279993656332,0.35824564429877526,4
181787,0.9393939393939394,0.6056338028169015,0.003961724721395648,0.024961358340830967,0.053234400677257106,0.27433705134325764,0.09519591496456857,0.382611118851888,0.4153913250337007,0.8175780576160083,4
182658,0.9393939393939394,0.5633802816901409,0.04158352295933252,0.027210648949177563,0.10756436432448584,0.1535957640727399,0.26537098791162983,0.5044288301916837,0.4974625327095393,0.25051750905640846,4
183688,1.0,0.5774647887323944,0.015578505163661827,0.033318338062611016,0.42647278521985954,0.09279111149689684,0.07372863693205502,0.20959812098170744,0.12132265482515264,0.37683284457478006,4
184635,0.9090909090909092,0.6056338028169015,0.010377890580936269,0.10753916072623249,0.5229819232109955,0.07664597890716549,0.022978324301792405,0.337745576146022,0.09521449528189677,0.6082887700534759,4
185732,0.8636363636363638,0.6056338028169015,0.03117451426570979,0.04919602279281149,0.2658732134853842,0.1353673885682045,0.12744893705710714,0.3118294552041243,0.26433272539846164,0.26418837329653266,4
186890,0.8484848484848486,0.5211267605633804,0.01648676507769804,0.04165801554894226,0.0568198794880733,0.1109326852133154,0.370831596498541,0.3928820239256355,0.10399651098247562,0.29510953941693974,0
187667,0.9393939393939394,0.47887323943661975,0.02876286053250871,0.01180012457609523,0.05896120711119964,0.30397986198515686,0.11629845769070445,0.35661537849081393,0.32465704543652363,0.49780058651026393,0
188646,0.9545454545454546,0.43661971830985924,0.008835599120913317,0.07415738113364245,0.24361336586823365,0.1383620502582353,0.13104418507711546,0.2565138637313641,0.29416779002458165,0.2659565292392617,0
189653,0.9090909090909092,0.323943661971831,0.8072738588404614,0.2182503979514153,0.45062496887605197,0.15689423202117964,0.14297624010004167,0.6470869245008858,0.3926135913091745,0.23124029670519233,0
190691,0.7575757575757576,0.3802816901408451,0.023373592391621453,0.09615428980090894,0.024650166824361337,0.19026951955210275,0.47462484368486874,0.23059774278946638,0.3555031321861866,0.2768673451785406,2
191798,0.8484848484848486,0.09859154929577466,0.019273781045179614,0.021812351489145728,0.020068721677207312,0.07898962718632002,0.08076281784076698,0.5020800573259818,0.43071524859249855,0.4690788338795929,2
192643,0.893939393939394,0.1267605633802817,0.00492638621467608,0.03239555217200729,0.24251780289826205,0.17191094136539212,0.09675906627761567,0.4105575349827823,0.8680913488224565,0.8986113506986372,2
193701,1.0,0.04225352112676056,0.022126923002119925,0.092399704708515,0.19261988944773667,0.07786120394080118,0.20227177990829515,0.7929497004319354,0.38393069542462926,0.1521476625840952,2
194940,1.0,0.18309859154929578,0.020242332302545855,0.014308948716174129,0.07793436581843534,0.31031639251768584,0.2140475197999166,0.39732080654471624,0.24270478153992545,0.49810246679316894,2
196171,1.0,0.2676056338028169,0.003242118365521131,0.03887812305349851,0.05706887107215775,0.1275118267436309,0.09926010837849104,0.4055813212842612,0.3949924668939814,0.10505433845092288,2
196603,1.0,0.0,0.008452457358461209,0.045060788520543515,0.054977341765848314,0.01575452454320559,0.2650583576490204,0.7438842333645176,0.5761041947506146,0.15016387786786267,2
197707,1.0,0.4225352112676056,0.00879864636209814,0.025111311048054072,0.7821323639260993,0.22577145089188835,0.08404543559816591,0.18883735743147756,0.3589326778209499,0.23839917198550972,2
198602,0.8636363636363638,0.5633802816901409,0.0037750160452768543,0.031270906867833986,0.3869827199840645,0.14808385052732084,0.255939974989579,0.09307510101713809,0.625683926730632,0.6575815076763843,2
199765,0.8484848484848486,0.6056338028169015,0.012738977381021841,0.04820979537222876,0.020616503162193118,0.1925697669371989,0.3115360566902876,0.4515018212942137,0.24341844421536754,0.39024495428670003,2
200638,0.8181818181818183,0.8309859154929577,0.020950269366162944,0.011736683046116223,0.1942134355858772,0.12130549889327719,0.26099416423509797,0.6479627381118255,0.18713821267147726,0.4718820079351389,2
